respondent,uniqueId,choice,choiceNumber,tripLength,av_Walking,av_PrivateCar,av_PublicTransport,av_PrivateBike,av_CarSharing,av_BikeSharing,av_EScooterSharing,AccessEgressTime_Walking,TravelTime_Walking,SearchParking_Walking,TravelCost_Walking,ParkingCost_Walking,Availability_Walking,AccessEgressTime_PrivateCar,TravelTime_PrivateCar,SearchParking_PrivateCar,TravelCost_PrivateCar,ParkingCost_PrivateCar,Availability_PrivateCar,AccessEgressTime_PublicTransport,TravelTime_PublicTransport,SearchParking_PublicTransport,TravelCost_PublicTransport,ParkingCost_PublicTransport,Availability_PublicTransport,AccessEgressTime_PrivateBike,TravelTime_PrivateBike,SearchParking_PrivateBike,TravelCost_PrivateBike,ParkingCost_PrivateBike,Availability_PrivateBike,AccessEgressTime_CarSharing,TravelTime_CarSharing,SearchParking_CarSharing,TravelCost_CarSharing,ParkingCost_CarSharing,Availability_CarSharing,AccessEgressTime_BikeSharing,TravelTime_BikeSharing,SearchParking_BikeSharing,TravelCost_BikeSharing,ParkingCost_BikeSharing,Availability_BikeSharing,AccessEgressTime_EScooterSharing,TravelTime_EScooterSharing,SearchParking_EScooterSharing,TravelCost_EScooterSharing,ParkingCost_EScooterSharing,Availability_EScooterSharing
21,135,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,136,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,10,10,0.5,1,-1,10,30,-1,1,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,25,0,2,-1,100,-1,-1,-1,-1,-1,-1
22,137,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,65,1,5,5,-1,5,75,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,5,55,0,24,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,138,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,65,5,4,1,-1,5,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,5,60,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,139,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,20,15,10,1.5,0,-1,1,30,-1,1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,1,2.5,-1,10,-1,-1,-1,-1,-1,-1
22,140,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,65,1,5,0,-1,10,55,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,1,45,5,24,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,141,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,45,1,5,5,-1,5,65,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,55,1,9.5,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,142,Private Car,2,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,5,4,1,0.2,1,-1,2,5,-1,2,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
22,143,Private Bike,4,1,1,1,1,1,0,1,0,-1,10,-1,-1,-1,-1,5,5,5,1,0,-1,2,4,-1,1,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,0.2,-1,50,-1,-1,-1,-1,-1,-1
22,144,Private Bike,4,1,1,1,1,1,0,1,0,-1,10,-1,-1,-1,-1,5,3,1,1,0,-1,2,6,-1,2,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
22,145,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,5,10,10,2,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
22,146,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,1,12,10,2,5,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
22,147,Private Car,2,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,30,1,3,5,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2,-1,100,-1,-1,-1,-1,-1,-1
22,148,Private Bike,4,1,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,149,Private Bike,4,1.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
22,150,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,151,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,45,1,5,1,-1,1,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,45,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,152,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,65,1,5,5,-1,5,75,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,5,55,0,24,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,153,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,1,15,5,1.5,1,-1,5,20,-1,1,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
25,154,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,20,55,5,5,1,-1,5,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,10,55,1,9.5,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,155,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,10,65,1,3,5,-1,1,75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,65,1,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,156,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,10,20,1,1,5,-1,5,30,-1,1,-1,-1,2,15,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,5.5,-1,100
25,157,Private Bike,4,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,5,4,1,0.2,1,-1,2,5,-1,2,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
25,158,Private Bike,4,1,1,1,1,1,0,0,1,-1,12,-1,-1,-1,-1,10,3,10,0.2,0,-1,2,5,-1,1,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,2,-1,100
25,159,Walking,1,0.5,1,1,0,1,0,0,1,-1,6,-1,-1,-1,-1,5,1,5,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,1,-1,100
25,160,Bike-sharing,8,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,5,10,10,2,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
25,161,Private Car,2,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,30,10,2,1,-1,-1,-1,-1,-1,-1,-1,0,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,20,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
25,162,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,10,12,1,1,5,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,0.5,-1,50,-1,-1,-1,-1,-1,-1
25,163,Private Bike,4,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,164,Walking,1,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
25,165,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,166,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,0,-1,1,25,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,35,0,5.5,-1,100
26,167,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,65,5,4,1,-1,5,75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,65,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,168,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,1,15,5,1.5,1,-1,5,20,-1,1,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
26,169,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,55,10,3,0,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,65,1,24,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,170,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,65,1,5,5,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,10,55,10,9.5,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,171,Public Transport,3,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,15,15,5,0.5,0,-1,1,25,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
26,172,Private Bike,4,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,5,4,1,0.2,1,-1,2,5,-1,2,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
26,173,Private Bike,4,1,1,1,1,1,0,0,1,-1,12,-1,-1,-1,-1,10,3,5,1,1,-1,2,4,-1,1,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,0,2.5,-1,50
26,174,Walking,1,1,1,1,1,1,0,1,0,-1,10,-1,-1,-1,-1,5,3,1,1,0,-1,2,6,-1,2,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
26,175,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,45,-1,-1,-1,-1,10,12,5,1.5,0,-1,-1,-1,-1,-1,-1,-1,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,10,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
26,176,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,5,35,5,2.5,1,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,30,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
26,177,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,1,10,1,2,1,-1,-1,-1,-1,-1,-1,-1,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
26,178,Walking,1,1,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,179,E-scooter-sharing,8,1.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
26,180,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,181,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,1,15,5,0.5,5,-1,1,25,-1,3.5,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
30,182,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,0,-1,1,25,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,35,0,5.5,-1,100
30,183,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,20,1,0.5,5,-1,1,30,-1,3.5,-1,-1,0,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,2,-1,100,-1,-1,-1,-1,-1,-1
30,184,Car-sharing,5,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,20,45,1,3,0,-1,1,75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,45,10,16,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,185,Car-sharing,5,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,5,4,5,-1,10,55,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,45,5,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,186,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,10,15,5,1.5,1,-1,10,25,-1,1,-1,-1,0,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,1,7.5,-1,100
30,187,Private Bike,4,1,1,1,1,1,0,0,1,-1,12,-1,-1,-1,-1,10,3,10,0.2,0,-1,2,5,-1,1,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,2,-1,100
30,188,Private Bike,4,1,1,1,1,1,0,0,1,-1,12,-1,-1,-1,-1,5,4,5,0.2,1,-1,2,4,-1,2,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,2.5,-1,100
30,189,Private Bike,4,1,1,1,1,1,0,1,0,-1,12,-1,-1,-1,-1,10,4,1,1,0,-1,5,6,-1,1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,0.4,-1,100,-1,-1,-1,-1,-1,-1
30,190,Private Bike,4,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,5,10,10,1.5,1,-1,-1,-1,-1,-1,-1,-1,0,10,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,1.5,-1,50,-1,-1,-1,-1,-1,-1
30,191,Private Bike,4,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,25,1,3,0,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,30,0,2.5,-1,50,-1,-1,-1,-1,-1,-1
30,192,Private Car,2,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,30,5,2,0,-1,-1,-1,-1,-1,-1,-1,0,30,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,30,0,2,-1,100,-1,-1,-1,-1,-1,-1
30,193,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,194,Private Bike,4,1.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
30,195,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,196,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,5,15,1,1,0,-1,5,25,-1,1,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
31,197,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,55,5,5,0,-1,5,55,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,5,55,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,198,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,65,5,4,1,-1,5,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,5,60,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,199,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,20,15,10,1.5,0,-1,1,30,-1,1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,1,2.5,-1,10,-1,-1,-1,-1,-1,-1
31,200,Private Car,2,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,15,45,5,3,5,-1,10,65,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,1,55,5,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,201,Private Car,2,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,10,20,5,1.5,1,-1,10,25,-1,1,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,1,7.5,-1,50
31,202,Walking,1,0.5,1,1,0,1,0,0,1,-1,5,-1,-1,-1,-1,10,2,1,0.5,0,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.5,-1,100
31,203,Walking,1,0.5,1,1,0,1,0,1,0,-1,7,-1,-1,-1,-1,5,1,10,0.5,5,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,0,0.3,-1,100,-1,-1,-1,-1,-1,-1
31,204,Walking,1,1,1,1,1,1,0,1,0,-1,14,-1,-1,-1,-1,5,4,1,0.2,1,-1,2,5,-1,2,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.6,-1,50,-1,-1,-1,-1,-1,-1
31,205,Private Car,2,3.5,1,1,0,1,0,1,0,-1,45,-1,-1,-1,-1,10,15,5,1.5,0,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
31,206,Private Car,2,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,5,10,10,2,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
31,207,Private Car,2,3.5,1,1,0,1,0,1,0,-1,35,-1,-1,-1,-1,10,12,1,1,5,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,12,0,0.5,-1,50,-1,-1,-1,-1,-1,-1
31,208,Walking,1,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,209,Walking,1,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
31,210,Walking,1,0.5,1,0,0,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,211,Private Car,2,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,1,15,5,0.5,5,-1,1,25,-1,3.5,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,25,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
32,212,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,1,20,10,1,0,-1,1,25,-1,3.5,-1,-1,2,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,35,0,5.5,-1,100
32,213,None,9,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,5,55,10,3,1,-1,1,65,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,1,55,0,9.5,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,214,Private Bike,4,5,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,10,20,1,1.5,1,-1,1,30,-1,1,-1,-1,0,25,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,20,0,2,-1,50,-1,-1,-1,-1,-1,-1
32,215,Private Bike,4,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,10,20,1,1,5,-1,5,30,-1,1,-1,-1,2,15,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,5.5,-1,100
32,216,Public Transport,3,5,0,1,1,1,0,0,1,-1,-1,-1,-1,-1,-1,20,10,5,0.5,5,-1,1,20,-1,3.5,-1,-1,2,20,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,25,0,5.5,-1,50
32,217,Private Bike,4,1,1,1,1,1,0,0,1,-1,10,-1,-1,-1,-1,10,4,1,1,0,-1,5,6,-1,1,-1,-1,0,4,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,5,0,2.5,-1,100
32,218,Private Bike,4,1,1,1,1,1,0,0,1,-1,12,-1,-1,-1,-1,10,3,5,1,1,-1,2,4,-1,1,-1,-1,0,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,0,2.5,-1,50
32,219,Walking,1,0.5,1,1,0,1,0,1,0,-1,6,-1,-1,-1,-1,10,3,1,0.5,1,-1,-1,-1,-1,-1,-1,-1,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,0.2,-1,50,-1,-1,-1,-1,-1,-1
32,220,Private Car,2,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,5,10,10,2,1,-1,-1,-1,-1,-1,-1,-1,0,12,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,12,0,1.5,-1,100,-1,-1,-1,-1,-1,-1
32,221,Private Car,2,3.5,1,1,0,1,0,1,0,-1,40,-1,-1,-1,-1,1,12,10,2,5,-1,-1,-1,-1,-1,-1,-1,0,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,15,0,0.5,-1,100,-1,-1,-1,-1,-1,-1
32,222,None,9,7,0,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,30,10,3,5,-1,-1,-1,-1,-1,-1,-1,0,25,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,25,0,2.5,-1,100,-1,-1,-1,-1,-1,-1
32,223,Private Bike,4,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,224,Private Bike,4,1.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
32,225,Walking,1,0.5,1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,226,Public Transport,3,15,0,1,1,0,1,0,0,-1,-1,-1,-1,-1,-1,1,65,5,4,1,-1,5,75,-1,3.5,-1,-1,-1,-1,-1,-1,-1,-1,5,65,0,16,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
